"1754";"3PY";"CUCU-CUCU-H-03-ARRIC4";"PLAYA 3";"CUC";"CUCUTA";"NORTE DE SANTANDER";"54001000";"39708";"BIDIRECCIONAL";"2. NORTE";"151";"19";"43";"BID";"2";"2.4 SANTANDERES";"243";"2.4.3 CUCUTA";"02V";"2.4.3.5 DISTRITO 5";"2595";"CS";"CICSA COLOMBIA S.A.";"BID";"ACT"
"1755";"3QE";"BUCA-RICA-H-04-ARRIC4";"PYMES PALENQUE 3";"GIN";"GIRON";"SANTANDER";"68250007";"40557";"BIDIRECCIONAL";"2. NORTE";"29";"4";"8";"BID";"2";"2.4 SANTANDERES";"241";"2.4.1 BUCARAMANGA";"2A5";"2.4.1.5 DISTRITO 5";"2556";"TC";"TELCOS INGENIERIA S.A.";"BID";"ACT"
"1756";"3QP";"MEDE-CABA-H-03-ARRIC4";"PALENQUE 3";"MED";"MEDELLIN";"ANTIOQUIA";"5001000";"40892";"BIDIRECCIONAL";"2. NORTE";"815";"259";"708";"BID";"2";"2.6 MEDELLIN-ANTIOQUIA";"262";"2.6.2 MEDELLÍN ZONA CENTRO";"26F";"2.6.2.1 DISTRITO F";"2231";"CI";"CI_NCO LTDA";"BID";"ACT"
"1757";"3QS";"CALI-MELE-H-02-ARRIC4";"QUINTAS DE DON SIMON3";"CAL";"CALI";"VALLE DEL CAUCA";"76001000";"39779";"BIDIRECCIONAL";"3. OCCIDENTE";"99";"55";"138";"BID";"3";"3.4 OCCIDENTE ALTO VALOR";"341";"3.4.1.OCCIDENTE ALTO VALOR";"34V";"3.4.1.1 VALLE";"3627";"DC ";"DICO TELECOMUNICACIONES S.A.";"BID";"ACT"
"1758";"3QU";"BOGO-VENE-H-08-CS100G";"ALQUERIA 3";"BOG";"BOGOTA D.C.";"BOGOTA D. C.";"11001000";"40756";"BIDIRECCIONAL";"1. CENTRO";"1068";"350";"703";"BID";"1";"1.6 BOGOTÁ CENTRAL";"161";"1.6.1 PUENTE ARANDA";"19B";"1.6.1.2 GALAN";"1727";"CS";"CICSA COLOMBIA S.A.";"BID";"ACT"
"1759";"3RB";"BUCA-RICA-H-03-ARRIC4";"RINCON DE LOS CABALLEROS 3";"BUC";"BUCARAMANGA";"SANTANDER";"68001000";"40055";"BIDIRECCIONAL";"2. NORTE";"102";"44";"103";"BID";"2";"2.4 SANTANDERES";"241";"2.4.1 BUCARAMANGA";"02F";"2.4.1.2 DISTRITO 2";"2149";"TC";"TELCOS INGENIERIA S.A.";"BID";"ACT"
"1760";"3RC";"VILL-VILL-H-01-ARRIC4";"CAMINO REAL III";"VIL";"VILLAVICENCIO";"META";"50001000";"39801";"BIDIRECCIONAL";"1. CENTRO";"253";"140";"299";"BID";"1";"1.1 BOGOTÁ OCCIDENTE";"115";"1.1.5 META";"02D";"1.1.5.2 VILLAVICENCIO";"1795";"SC";"SICTE LTDA";"BID";"ACT"
"1761";"3RD";"SANT-STAM-C-02-ARRIC4";"RODADERO 3";"STM";"SANTA MARTA";"MAGDALENA";"47001000";"39736";"BIDIRECCIONAL";"2. NORTE";"161";"35";"79";"BID";"2";"2.1 COSTA";"214";"2.1.4 SANTAMARTA";"231";"2.1.4.1 DISTRITO 1";"2453";"CN";"CONECTAR TV LIMITADA";"BID";"ACT"
"1762";"3RE";"MONT-MONT-H-01-ARRIC4";"RECREO 3";"MTR";"MONTERIA";"CÓRDOBA";"23001000";"40134";"BIDIRECCIONAL";"2. NORTE";"159";"50";"112";"BID";"2";"2.1 COSTA";"216";"2.1.6 CORDOBA-SUCRE";"2AM";"2.1.6.5 MONTERIA 1";"2107";"SC";"SICTE LTDA";"BID";"ACT"
"1763";"3RG";"MEDE-CABA-H-02-ARRIC4";"GRAN ROBLEDO XXIII";"MED";"MEDELLIN";"ANTIOQUIA";"5001000";"39809";"BIDIRECCIONAL";"2. NORTE";"888";"228";"616";"BID";"2";"2.6 MEDELLIN-ANTIOQUIA";"263";"2.6.3 MEDELLÍN ZONA NORTE";"08J";"2.6.3.8 DISTRITO J";"2237";"CI";"CI_NCO LTDA";"BID";"ACT"
"1764";"3RL";"PERE-CENT-C-01-ARRIC4";"BERLIN 3";"PER";"PEREIRA";"RISARALDA";"66001000";"40674";"BIDIRECCIONAL";"3. OCCIDENTE";"1001";"199";"468";"BID";"3";"3.3 OCCIDENTE CAFETERO";"332";"3.3.2 PEREIRA+NORTE";"13P";"3.3.2.4 DISTRITO 4";"3439";"DB";"DECIBELES S.A. ";"BID";"ACT"
"1765";"3RN";"BUCA-RICA-H-03-ARRIC4";"RINCON DE GIRON 3";"GIN";"GIRON";"SANTANDER";"68250007";"40085";"BIDIRECCIONAL";"2. NORTE";"861";"323";"685";"BID";"2";"2.4 SANTANDERES";"241";"2.4.1 BUCARAMANGA";"2A5";"2.4.1.5 DISTRITO 5";"2607";"TC";"TELCOS INGENIERIA S.A.";"BID";"ACT"
"1766";"3RR";"CUCU-CUCU-H-01-ARRIC4";"PRADOS RESIDENCIAL 3";"CUC";"CUCUTA";"NORTE DE SANTANDER";"54001000";"39994";"BIDIRECCIONAL";"2. NORTE";"183";"12";"22";"BID";"2";"2.4 SANTANDERES";"243";"2.4.3 CUCUTA";"244";"2.4.3.4 DISTRITO 4";"2189";"CS";"CICSA COLOMBIA S.A.";"BID";"ACT"
"1767";"3RT";"IBAG-IBAG-H-02-ARRIC4";"RESTREPO 3";"IBA";"IBAGUE";"TOLIMA";"73001000";"39839";"BIDIRECCIONAL";"3. OCCIDENTE";"732";"252";"583";"BID";"3";"3.3 OCCIDENTE CAFETERO";"331";"3.3.1 IBAGUE-HONDA";"331";"3.3.1.1 DISTRITO 1";"3094";"TC";"TELCOS INGENIERIA S.A.";"BID";"ACT"
"1768";"3RV";"CUCU-CUCU-H-01-ARRIC4";"RIVIERA 3";"CUC";"CUCUTA";"NORTE DE SANTANDER";"54001000";"39651";"BIDIRECCIONAL";"2. NORTE";"103";"24";"48";"BID";"2";"2.4 SANTANDERES";"243";"2.4.3 CUCUTA";"244";"2.4.3.4 DISTRITO 4";"2192";"CS";"CICSA COLOMBIA S.A.";"BID";"ACT"
"1769";"3SA";"CUCU-CUCU-H-01-ARRIC4";"COLASAC 3";"CUC";"CUCUTA";"NORTE DE SANTANDER";"54001000";"39653";"BIDIRECCIONAL";"2. NORTE";"190";"37";"77";"BID";"2";"2.4 SANTANDERES";"243";"2.4.3 CUCUTA";"244";"2.4.3.4 DISTRITO 4";"2191";"CS";"CICSA COLOMBIA S.A.";"BID";"ACT"
"1770";"3SB";"CART-BOSQ-H-02-ARRIC4";"SIMON BOLIVAR 3";"CTG";"CARTAGENA";"BOLÍVAR";"13001000";"39810";"BIDIRECCIONAL";"2. NORTE";"153";"34";"84";"BID";"2";"2.1 COSTA";"213";"2.1.3 CARTAGENA";"21D";"2.1.3.3 DISTRITO 3";"2079";"SC";"SICTE LTDA";"BID";"ACT"
"1771";"3SC";"MEDE-BELEN-H-01-CS100G";"SANTA MONICA 13";"MED";"MEDELLIN";"ANTIOQUIA";"5001000";"39616";"BIDIRECCIONAL";"2. NORTE";"220";"56";"165";"BID";"2";"2.6 MEDELLIN-ANTIOQUIA";"262";"2.6.2 MEDELLÍN ZONA CENTRO";"26N";"2.6.2.3 DISTRITO N";"2345";"CI";"CI_NCO LTDA";"BID";"ACT"
"1772";"3SD";"BARR-BOST-H-04-ARRIC4";"SOLEDAD 3";"SLD";"SOLEDAD";"ATLANTICO";"8758000";"39903";"BIDIRECCIONAL";"2. NORTE";"903";"253";"636";"BID";"2";"2.1 COSTA";"212";"2.1.2 BARRANQUILLA 2";"2AY";"2.1.2.2 DISTRITO 2";"2047";"SC";"SICTE LTDA";"BID";"ACT"
"1773";"3SF";"BUCA-RICA-H-02-ARRIC4";"SAN FRANCISCO 3";"BUC";"BUCARAMANGA";"SANTANDER";"68001000";"40199";"BIDIRECCIONAL";"2. NORTE";"361";"95";"233";"BID";"2";"2.4 SANTANDERES";"241";"2.4.1 BUCARAMANGA";"241";"2.4.1.1 DISTRITO 1";"2128";"TC";"TELCOS INGENIERIA S.A.";"BID";"ACT"
"1774";"3SH";"IBAG-IBAG-H-01-ARRIC4";"SANTA HELENA 3";"IBA";"IBAGUE";"TOLIMA";"73001000";"39721";"BIDIRECCIONAL";"3. OCCIDENTE";"148";"57";"125";"BID";"3";"3.3 OCCIDENTE CAFETERO";"331";"3.3.1 IBAGUE-HONDA";"331";"3.3.1.1 DISTRITO 1";"3095";"TC";"TELCOS INGENIERIA S.A.";"BID";"ACT"
"1775";"3SJ";"CALI-RAPIS-H-01-CS100G";"SAN JUDAS TADEO 3";"CAL";"CALI";"VALLE DEL CAUCA";"76001000";"39803";"BIDIRECCIONAL";"3. OCCIDENTE";"989";"273";"652";"BID";"3";"3.1 CALI";"312";"3.1.2 CALI ZONA SUR";"33B";"3.1.2.3 DISTRITO 3";"3028";"DC ";"DICO TELECOMUNICACIONES S.A.";"BID";"ACT"
"1776";"3SM";"BOGO-VENE-H-02-CS100G";"SAMORE 3";"BOG";"BOGOTA D.C.";"BOGOTA D. C.";"11001000";"39933";"BIDIRECCIONAL";"1. CENTRO";"3574";"1103";"2286";"BID";"1";"1.4 BOGOTÁ ORIENTE";"143";"1.4.3 TUNAL";"14B";"1.4.3.2 FATIMA";"1122";"CS";"CICSA COLOMBIA S.A.";"BID";"ACT"
"1777";"3SM1";"SIN INFO";"NUEVA SAMORE";"BOG";"BOGOTA D.C.";"BOGOTA D. C.";"11001000";"NO HABILITADO";"BIDIRECCIONAL";"1. CENTRO";"0";"0";"0";"BID";"1";"1.4 BOGOTÁ ORIENTE";"144";"1.4.4 USME";"12B";"1.4.4.2 POLICARPA";"1122";"TC";"TELCOS INGENIERIA S.A.";"BID";"NAC"
"1778";"3SM12D";"SIN INFO";"NUEVA SAMORE 2D";"BOG";"BOGOTA D.C.";"BOGOTA D. C.";"11001000";"NO HABILITADO";"BIDIRECCIONAL";"1. CENTRO";"0";"0";"0";"BID";"1";"1.4 BOGOTÁ ORIENTE";"143";"1.4.3 TUNAL";"14B";"1.4.3.2 FATIMA";"1122";"TC";"TELCOS INGENIERIA S.A.";"BID";"NAC"
"1779";"3SM13D";"SIN INFO";"NUEVA SAMORE 3D";"BOG";"BOGOTA D.C.";"BOGOTA D. C.";"11001000";"NO HABILITADO";"BIDIRECCIONAL";"1. CENTRO";"0";"0";"0";"BID";"1";"1.4 BOGOTÁ ORIENTE";"143";"1.4.3 TUNAL";"14B";"1.4.3.2 FATIMA";"1122";"TC";"TELCOS INGENIERIA S.A.";"BID";"NAC"
"1780";"3SM14D";"SIN INFO";"NUEVA SAMORE 4D";"BOG";"BOGOTA D.C.";"BOGOTA D. C.";"11001000";"NO HABILITADO";"BIDIRECCIONAL";"1. CENTRO";"0";"0";"0";"BID";"1";"1.4 BOGOTÁ ORIENTE";"143";"1.4.3 TUNAL";"14B";"1.4.3.2 FATIMA";"1122";"TC";"TELCOS INGENIERIA S.A.";"BID";"NAC"
"1781";"3SM2D";"SIN INFO";"SAMORE 3 2D";"BOG";"BOGOTA D.C.";"BOGOTA D. C.";"11001000";"NO HABILITADO";"BIDIRECCIONAL";"1. CENTRO";"0";"0";"0";"BID";"1";"1.4 BOGOTÁ ORIENTE";"143";"1.4.3 TUNAL";"14B";"1.4.3.2 FATIMA";"1122";"TC";"TELCOS INGENIERIA S.A.";"BID";"NAC"
"1782";"3SM3D";"SIN INFO";"SAMORE 3 3D";"BOG";"BOGOTA D.C.";"BOGOTA D. C.";"11001000";"NO HABILITADO";"BIDIRECCIONAL";"1. CENTRO";"0";"0";"0";"BID";"1";"1.4 BOGOTÁ ORIENTE";"143";"1.4.3 TUNAL";"14B";"1.4.3.2 FATIMA";"1122";"TC";"TELCOS INGENIERIA S.A.";"BID";"NAC"
"1783";"3SM4D";"SIN INFO";"SAMORE 3 4D";"BOG";"BOGOTA D.C.";"BOGOTA D. C.";"11001000";"NO HABILITADO";"BIDIRECCIONAL";"1. CENTRO";"0";"0";"0";"BID";"1";"1.4 BOGOTÁ ORIENTE";"143";"1.4.3 TUNAL";"14B";"1.4.3.2 FATIMA";"1122";"TC";"TELCOS INGENIERIA S.A.";"BID";"NAC"
"1784";"3SN";"POPA-POPAY-H-03-ARRIC4";"SANTA CLARA 3";"POP";"POPAYAN";"CAUCA";"19001000";"39743";"BIDIRECCIONAL";"3. OCCIDENTE";"326";"122";"268";"BID";"3";"3.2 SUROCCIDENTE";"323";"3.2.3 PASTO-POPAYAN-PUTUMAYO";"361";"3.2.3.1 DISTRITO 1";"3257";"TC";"TELCOS INGENIERIA S.A.";"BID";"ACT"
"1785";"3SO";"BARR-BOST-H-02-ARRIC4";"SOLEDAD 23";"SLD";"SOLEDAD";"ATLANTICO";"8758000";"39964";"BIDIRECCIONAL";"2. NORTE";"793";"302";"730";"BID";"2";"2.1 COSTA";"212";"2.1.2 BARRANQUILLA 2";"2AY";"2.1.2.2 DISTRITO 2";"2054";"SC";"SICTE LTDA";"BID";"ACT"
"1786";"3SP";"PALM-PALM-H-01-ARRIC4";"SAN PEDRO 3";"PAL";"PALMIRA";"VALLE DEL CAUCA";"76520000";"40134";"BIDIRECCIONAL";"3. OCCIDENTE";"1146";"496";"1086";"BID";"3";"3.2 SUROCCIDENTE";"322";"3.2.2 VALLE";"02K";"3.2.2.2 DISTRITO 2";"3232";"TC";"TELCOS INGENIERIA S.A.";"BID";"ACT"
"1787";"3SR";"BUCA-RICA-H-04-ARRIC4";"SAN REMO 3";"BUC";"BUCARAMANGA";"SANTANDER";"68001000";"40075";"BIDIRECCIONAL";"2. NORTE";"170";"116";"318";"BID";"2";"2.4 SANTANDERES";"241";"2.4.1 BUCARAMANGA";"02F";"2.4.1.2 DISTRITO 2";"2149";"TC";"TELCOS INGENIERIA S.A.";"BID";"ACT"
"1788";"3SS";"DUIT-DUIT-U-01-ARRIC4";"SAN JOSE 3";"DUI";"DUITAMA";"BOYACA";"15238000";"40224";"BIDIRECCIONAL";"1. CENTRO";"305";"117";"210";"BID";"1";"1.2 BOGOTÁ NORTE";"125";"1.2.5 BOYACA";"002";"1.2.5.2 DUITAMA";"1928";"CN";"CONECTAR TV LIMITADA";"BID";"ACT"
"1789";"3ST";"BUCA-RICA-H-04-ARRIC4";"SANTILLANA CAMPESTRE 3";"PIE";"PIEDECUESTA";"SANTANDER";"68547000";"40024";"BIDIRECCIONAL";"2. NORTE";"296";"110";"284";"BID";"2";"2.4 SANTANDERES";"241";"2.4.1 BUCARAMANGA";"2A5";"2.4.1.5 DISTRITO 5";"2610";"TC";"TELCOS INGENIERIA S.A.";"BID";"ACT"
"1790";"3T3";"NEIV-NEIV-H-01-ARRIC4";"TERCER MILENIO 3";"NEI";"NEIVA";"HUILA";"41001000";"40479";"BIDIRECCIONAL";"3. OCCIDENTE";"723";"224";"507";"BID";"3";"3.2 SUROCCIDENTE";"321";"3.2.1 NEIVA-FLORENCIA";"02I";"3.2.1.2 DISTRITO 2";"3076";"DB";"DECIBELES S.A. ";"BID";"ACT"
"1791";"3TA";"PAST-PASTO-H-02-ARRIC4";"SANTA ANA 3";"PAS";"PASTO";"NARIÑO";"52001000";"40178";"BIDIRECCIONAL";"3. OCCIDENTE";"132";"48";"104";"BID";"3";"3.2 SUROCCIDENTE";"323";"3.2.3 PASTO-POPAYAN-PUTUMAYO";"364";"3.2.3.4. DISTRITO 4";"3420";"DC ";"DICO TELECOMUNICACIONES S.A.";"BID";"ACT"
"1792";"3TC";"CART-BOSQ-H-02-ARRIC4";"TORICES 3";"CTG";"CARTAGENA";"BOLÍVAR";"13001000";"39844";"BIDIRECCIONAL";"2. NORTE";"723";"60";"146";"BID";"2";"2.1 COSTA";"213";"2.1.3 CARTAGENA";"21F";"2.1.3.4 DISTRITO 4";"2100";"SC";"SICTE LTDA";"BID";"ACT"
"1793";"3TE";"CALI-NORTE-H-04-ARRIC4";"PRADOS DEL NORTE 3";"CAL";"CALI";"VALLE DEL CAUCA";"76001000";"40375";"BIDIRECCIONAL";"3. OCCIDENTE";"877";"539";"1375";"BID";"3";"3.1 CALI";"313";"3.1.3 CALI ZONA NORTE";"313";"3.1.3.1 DISTRITO 1";"3460";"TC";"TELCOS INGENIERIA S.A.";"BID";"ACT"
"1794";"3TF";"BOGO-CENT-C-01-CS100G";"SANTA FE 3";"BOG";"BOGOTA D.C.";"BOGOTA D. C.";"11001000";"40396";"BIDIRECCIONAL";"1. CENTRO";"1126";"317";"663";"BID";"1";"1.6 BOGOTÁ CENTRAL";"161";"1.6.1 PUENTE ARANDA";"19B";"1.6.1.2 GALAN";"1310";"CS";"CICSA COLOMBIA S.A.";"BID";"ACT"
"1795";"3TG";"CALI-ORIEN-H-02-ARRIC4";"ATANASIO GIRARDOT3";"CAL";"CALI";"VALLE DEL CAUCA";"76001000";"39770";"BIDIRECCIONAL";"3. OCCIDENTE";"781";"290";"664";"BID";"3";"3.1 CALI";"311";"3.1.1 CALI ZONA ORIENTE";"32U";"3.1.1.2 DISTRITO 2";"3049";"TC";"TELCOS INGENIERIA S.A.";"BID";"ACT"
"1796";"3TI";"CALI-RAPIS-H-02-CS100G";" EVARISTICO 3 ";"CAL";"CALI";"VALLE DEL CAUCA";"76001000";"40509";"BIDIRECCIONAL";"3. OCCIDENTE";"868";"211";"529";"BID";"3";"3.1 CALI";"312";"3.1.2 CALI ZONA SUR";"31Z";"3.1.2.1 DISTRITO 1";"3461";"DC ";"DICO TELECOMUNICACIONES S.A.";"BID";"ACT"
"1797";"3TM";"NEIV-NEIV-H-02-BSR64K";"TIMANCO 3";"NEI";"NEIVA";"HUILA";"41001000";"40708";"BIDIRECCIONAL";"3. OCCIDENTE";"743";"170";"374";"BID";"3";"3.2 SUROCCIDENTE";"321";"3.2.1 NEIVA-FLORENCIA";"03I";"3.2.1.3 DISTRITO 3";"3084";"DB";"DECIBELES S.A. ";"BID";"ACT"
"1798";"3TS";"CALI-ORIEN-H-04-ARRIC4";"SANTA FÈ3";"CAL";"CALI";"VALLE DEL CAUCA";"76001000";"39747";"BIDIRECCIONAL";"3. OCCIDENTE";"1130";"438";"1036";"BID";"3";"3.1 CALI";"311";"3.1.1 CALI ZONA ORIENTE";"32U";"3.1.1.2 DISTRITO 2";"3052";"TC";"TELCOS INGENIERIA S.A.";"BID";"ACT"
"1799";"3TT";"CUCU-CUCU-H-02-ARRIC4";"CLARET 3";"CUC";"CUCUTA";"NORTE DE SANTANDER";"54001000";"40631";"BIDIRECCIONAL";"2. NORTE";"1096";"286";"558";"BID";"2";"2.4 SANTANDERES";"243";"2.4.3 CUCUTA";"02T";"2.4.3.2 DISTRITO 2";"2999";"CS";"CICSA COLOMBIA S.A.";"BID";"ACT"
"1800";"3TU";"BARR-BOST-H-05-CS100G";"SANTUARIO 3";"BAR";"BARRANQUILLA";"ATLANTICO";"8001000";"40334";"BIDIRECCIONAL";"2. NORTE";"1226";"352";"819";"BID";"2";"2.1 COSTA";"211";"2.1.1 BARRANQUILLA 1";"21A";"2.1.1.2 DISTRITO 2";"2013";"SC";"SICTE LTDA";"BID";"ACT"
"1801";"3UD";"MEDE-CABA-H-04-ARRIC4";"CIUDADELA DON BOSCO 3";"MED";"MEDELLIN";"ANTIOQUIA";"5001000";"41025";"BIDIRECCIONAL";"2. NORTE";"1124";"369";"979";"BID";"2";"2.6 MEDELLIN-ANTIOQUIA";"262";"2.6.2 MEDELLÍN ZONA CENTRO";"26F";"2.6.2.1 DISTRITO F";"2232";"CI";"CI_NCO LTDA";"BID";"ACT"
"1802";"3UE";"NEIV-NEIV-H-03-ARRIC4";"BUENA VISTA 3";"NEI";"NEIVA";"HUILA";"41001000";"39805";"BIDIRECCIONAL";"3. OCCIDENTE";"138";"47";"112";"BID";"3";"3.2 SUROCCIDENTE";"321";"3.2.1 NEIVA-FLORENCIA";"02I";"3.2.1.2 DISTRITO 2";"3068";"DB";"DECIBELES S.A. ";"BID";"ACT"
"1803";"3UT";"SIN INFO";"TUNA 3";"BOG";"BOGOTA D.C.";"BOGOTA D. C.";"11001000";"NO HABILITADO";"BIDIRECCIONAL";"1. CENTRO";"0";"0";"0";"BID";"1";"1.2 BOGOTÁ NORTE";"123";"1.2.3 SUBA";"33C";"1.2.3.1 SUBA COMPARTIR";"1999";"SC";"SICTE LTDA";"BID";"NAC"
"1804";"3VD";"CALI-MELE-H-01-ARRIC4";"VALLE DEL LILI 13";"CAL";"CALI";"VALLE DEL CAUCA";"76001000";"39808";"BIDIRECCIONAL";"3. OCCIDENTE";"0";"0";"0";"BID";"3";"3.1 CALI";"312";"3.1.2 CALI ZONA SUR";"31Z";"3.1.2.1 DISTRITO 1";"3024";"DC ";"DICO TELECOMUNICACIONES S.A.";"BID";"ACT"
"1805";"3VE";"CALI-MELE-H-01-ARRIC4";"VALLE DEL LILI 33";"CAL";"CALI";"VALLE DEL CAUCA";"76001000";"39812";"BIDIRECCIONAL";"3. OCCIDENTE";"583";"348";"904";"BID";"3";"3.1 CALI";"312";"3.1.2 CALI ZONA SUR";"32B";"3.1.2.2 DISTRITO 2";"3033";"DC ";"DICO TELECOMUNICACIONES S.A.";"BID";"ACT"
"1806";"3VI";"MONT-MONT-H-01-ARRIC4";"VILLA DEL RIO 4-13";"MTR";"MONTERIA";"CÓRDOBA";"23001000";"39949";"BIDIRECCIONAL";"2. NORTE";"313";"91";"213";"BID";"2";"2.1 COSTA";"216";"2.1.6 CORDOBA-SUCRE";"2AM";"2.1.6.5 MONTERIA 1";"2107";"SC";"SICTE LTDA";"BID";"ACT"
"1807";"3VL";"CALI-MELE-H-03-ARRIC4";"VALLE DE LILI 3";"CAL";"CALI";"VALLE DEL CAUCA";"76001000";"39752";"BIDIRECCIONAL";"3. OCCIDENTE";"382";"226";"612";"BID";"3";"3.1 CALI";"312";"3.1.2 CALI ZONA SUR";"31Z";"3.1.2.1 DISTRITO 1";"3024";"DC ";"DICO TELECOMUNICACIONES S.A.";"BID";"ACT"
"1808";"3VO";"CUCU-CUCU-H-03-ARRIC4";"VILLA DE ROSARIO 3";"VRO";"VILLA DEL ROSARIO";"NORTE DE SANTANDER";"54874000";"40718";"BIDIRECCIONAL";"2. NORTE";"1173";"221";"442";"BID";"2";"2.4 SANTANDERES";"243";"2.4.3 CUCUTA";"02V";"2.4.3.5 DISTRITO 5";"2486";"CS";"CICSA COLOMBIA S.A.";"BID";"ACT"
"1809";"3VP";"BARR-BOST-H-05-CS100G";"VILLA CAMPESTRE 3";"BAR";"BARRANQUILLA";"ATLANTICO";"8001000";"39751";"BIDIRECCIONAL";"2. NORTE";"56";"27";"68";"BID";"2";"2.7 NORTE ALTO VALOR";"271";"2.7.1 NORTE ALTO VALOR";"27C";"2.7.1.1 COSTA";"2810";"CN";"CONECTAR TV LIMITADA";"BID";"ACT"
"1810";"3VR";"SANT-STAM-C-02-ARRIC4";"VILLA MAR 3";"STM";"SANTA MARTA";"MAGDALENA";"47001000";"39857";"BIDIRECCIONAL";"2. NORTE";"192";"43";"97";"BID";"2";"2.1 COSTA";"214";"2.1.4 SANTAMARTA";"231";"2.1.4.1 DISTRITO 1";"2454";"CN";"CONECTAR TV LIMITADA";"BID";"ACT"
"1811";"3VS";"BARR-BOST-H-04-ARRIC4";"VILLA SANTOS 3";"BAR";"BARRANQUILLA";"ATLANTICO";"8001000";"39685";"BIDIRECCIONAL";"2. NORTE";"117";"50";"127";"BID";"2";"2.7 NORTE ALTO VALOR";"271";"2.7.1 NORTE ALTO VALOR";"27C";"2.7.1.1 COSTA";"2810";"CN";"CONECTAR TV LIMITADA";"BID";"ACT"
"1812";"3VT";"BARR-BOST-H-04-ARRIC4";"VILLA SANTOS 13";"BAR";"BARRANQUILLA";"ATLANTICO";"8001000";"39690";"BIDIRECCIONAL";"2. NORTE";"244";"84";"219";"BID";"2";"2.7 NORTE ALTO VALOR";"271";"2.7.1 NORTE ALTO VALOR";"27C";"2.7.1.1 COSTA";"2810";"CN";"CONECTAR TV LIMITADA";"BID";"ACT"
"1813";"3VU";"BOGO-VENE-H-12-CS100G";"CANDELARIA LA NUEVA 3";"BOG";"BOGOTA D.C.";"BOGOTA D. C.";"11001000";"41060";"BIDIRECCIONAL";"1. CENTRO";"1507";"314";"702";"BID";"1";"1.4 BOGOTÁ ORIENTE";"143";"1.4.3 TUNAL";"14B";"1.4.3.2 FATIMA";"1999";"CS";"CICSA COLOMBIA S.A.";"BID";"ACT"
"1814";"3VV";"BOGO-VENE-H-10-ARRIC4";"VILLA CAROLINA 3";"BOG";"BOGOTA D.C.";"BOGOTA D. C.";"11001000";"41044";"BIDIRECCIONAL";"1. CENTRO";"1059";"198";"394";"BID";"1";"1.1 BOGOTÁ OCCIDENTE";"112";"1.1.2 KENNEDY";"17X";"1.1.2.2 RECREO";"1999";"TC";"TELCOS INGENIERIA S.A.";"BID";"ACT"
"1815";"3ZA";"BOGO-VENE-H-04-ARRIC4";"ARBORIZADORA BAJA 3";"BOG";"BOGOTA D.C.";"BOGOTA D. C.";"11001000";"40298";"BIDIRECCIONAL";"1. CENTRO";"885";"372";"912";"BID";"1";"1.4 BOGOTÁ ORIENTE";"143";"1.4.3 TUNAL";"14B";"1.4.3.2 FATIMA";"1870";"CS";"CICSA COLOMBIA S.A.";"BID";"ACT"
"1816";"3ZN";"MEDE-CABA-H-02-ARRIC4";"ALTOS DE CALAZANS 3";"MED";"MEDELLIN";"ANTIOQUIA";"5001000";"40876";"BIDIRECCIONAL";"2. NORTE";"1073";"227";"627";"BID";"2";"2.6 MEDELLIN-ANTIOQUIA";"262";"2.6.2 MEDELLÍN ZONA CENTRO";"26F";"2.6.2.1 DISTRITO F";"2247";"CI";"CI_NCO LTDA";"BID";"ACT"
"1817";"3ZO";"MEDE-CABA-H-06-ARRIE6";"HORIZONTE 3";"COP";"COPACABANA";"ANTIOQUIA";"5212000";"41340";"BIDIRECCIONAL";"2. NORTE";"1125";"330";"896";"BID";"2";"2.6 MEDELLIN-ANTIOQUIA";"263";"2.6.3 MEDELLÍN ZONA NORTE";"09K";"2.6.3.9 DISTRITO K";"2702";"CI";"CI_NCO LTDA";"BID";"ACT"
"1818";"3ZP";"VALL-VALL-C-02-ARRIC4";"NUEVA ESPERANZA 3";"VDP";"VALLEDUPAR";"CESAR";"20001000";"41039";"BIDIRECCIONAL";"2. NORTE";"860";"245";"524";"BID";"2";"2.1 COSTA";"215";"2.1.5 COSTA NORTE";"232";"2.1.5.5 DISTRITO 5";"2422";"CN";"CONECTAR TV LIMITADA";"BID";"ACT"
"1819";"3ZR";"NEIV-NEIV-H-01-ARRIC4";"ZONA ROSA C";"NEI";"NEIVA";"HUILA";"41001000";"39628";"BIDIRECCIONAL";"3. OCCIDENTE";"155";"51";"92";"BID";"3";"3.2 SUROCCIDENTE";"321";"3.2.1 NEIVA-FLORENCIA";"02I";"3.2.1.2 DISTRITO 2";"3071";"DB";"DECIBELES S.A. ";"BID";"ACT"
"1820";"40";"BOGO-DATA-H-13-ARRIE6";"ESPERANZA";"BOG";"BOGOTA D.C.";"BOGOTA D. C.";"11001000";"ANTIGUO";"BIDIRECCIONAL";"1. CENTRO";"284";"193";"516";"BID";"1";"1.1 BOGOTÁ OCCIDENTE";"113";"1.1.3 MODELIA";"20X";"1.1.3.2 FONTIBON";"1007";"DC ";"DICO TELECOMUNICACIONES S.A.";"BID";"ACT"
